ID de Usuario,ID de Filme,MovieID,T+AO0-tulo,Ano,G+AOo-nero 1,G+AOo-nero 2,Classifica+AOcA4w-o,Dura+AOcA4w-o,Diretor,Diretor Ganhou Oscar?,Pa+AO0-s de Origem,Or+AOc-amento (+ACQ-),Ator Principal,Ator Principal Ganhou Oscar?,Avalia+AOcA4w-o IMDB,Filme Ganhou Oscar,Agradou ?
3,3671,3671,Blazing Saddles,1974,Comedy,Western,?,93,Mel+AF8-Brooks,No,USA,2600000,Cleavon+AF8-Little,No,7.8,No,Sim
3,2006,2006,Mask of Zorro,1998,Action,Adventure,12,136,Martin+AF8-Campbell,No,USA,65000000,Antonio+AF8-Banderas,No,6.7,No,Sim
3,2871,2871,Deliverance,1972,Thriller,Adventure,14,109,John+AF8-Boorman,No,USA,2000000,Jon+AF8-Voight,Yes,7.7,No,Sim
3,2115,2115,Indiana Jones and the Temple of Doom,1984,Action,Adventure,Livre,118,Steven+AF8-Spielberg,Yes,USA,28000000,Harrison+AF8-Ford,No,7.6,Yes,Sim
3,1968,1968,Breakfast Club,1985,Drama,Comedy,14,97,John+AF8-Hughes,No,USA,1000000,Emilio+AF8-Estevez,No,7.9,No,Sim
3,1136,1136,Monty Python and the Holy Grail,1974,Comedy,?,18,91,Terry+AF8-Gilliam,No,UK,?,Graham+AF8-Chapman,No,8.3,No,Sim
3,2081,2081,Little Mermaid,1989,Animation,Family,Livre,83,Ron+AF8-Clements,No,USA,40000000,?,?,7.6,Yes,Sim
5,2987,2987,Who Framed Roger Rabbit,1988,Animation,Adventure,10,104,Robert+AF8-Zemeckis,Yes,USA,70000000,?,?,7.7,Yes,Sim
5,2333,2333,Gods and Monsters,1998,Drama,?,Rated R for sexual material and language,105,Bill+AF8-Condon,No,USA,3500000,Ian+AF8-McKellen,No,7.5,Yes,Sim
5,1175,1175,Delicatessen,1991,Sci+AC0-Fi,Comedy,Rated R for violence,99,Marc+AF8-Caro,No,France,?,Marie+AC0-Laure+AF8-Dougnac,No,7.7,No,Sim
5,39,39,Clueless,1995,Comedy,Romance,12,97,Amy+AF8-Heckerling,No,USA,12000000,Alicia+AF8-Silverstone,No,6.8,No,N+AOM-o
5,288,288,Natural Born Killers,1994,Action,Thriller,18,118,Oliver+AF8-Stone,Yes,USA,34000000,Woody+AF8-Harrelson,No,7.3,No,N+AOM-o
5,2337,2337,Velvet Goldmine,1998,Drama,?,Rated R for strong sexual contentnuditylanguage and drug use,118,Todd+AF8-Haynes,No,UK,?,Ewan+AF8-McGregor,No,7.0,No,Sim
5,1535,1535,Love+ACE- Valour+ACE- Compassion+ACE-,1997,Drama,Romance,Rated R for graphic nuditysome sexuality and strong language,108,Joe+AF8-Mantello,No,USA,?,Jason+AF8-Alexander,No,6.8,No,Sim
5,1392,1392,Citizen Ruth,1996,Drama,Comedy,Rated R for substance abusestrong language and a sex scene,106,Alexander+AF8-Payne,No,USA,3000000,Laura+AF8-Dern,No,7.0,No,Sim
5,2268,2268,Few Good Men,1992,Drama,Crime,Rated R for language,138,Rob+AF8-Reiner,No,USA,40000000,Tom+AF8-Cruise,No,7.6,No,N+AOM-o
5,1466,1466,Donnie Brasco,1997,Drama,Crime,16,127,Mike+AF8-Newell,No,USA,35000000,Al+AF8-Pacino,Yes,7.8,No,N+AOM-o
5,860,860,Maybe,1994,Comedy,?,Rated R for sexuality and languageincluding some explicit sexual dialogue,93,Sonke+AF8-Wortmann,No,Germany,?,Til+AF8-Schweiger,No,6.6,No,N+AOM-o
5,1683,1683,Wings of the Dove,1997,Drama,Romance,Rated R for sexuality,102,Iain+AF8-Softley,No,USA,?,Helena+AF8-Bonham+AF8-Carter,No,7.2,No,N+AOM-o
5,866,866,Bound,1996,Drama,Romance,18,108,Lana+AF8-Wachowski+AF8-(as+AF8-The+AF8-Wachowski+AF8-Brothers),No,USA,4500000,Jennifer+AF8-Tilly,No,7.4,No,Sim
5,1684,1684,Mrs. Dalloway,1997,Romance,?,Livre,97,Marleen+AF8-Gorris,No,UK,?,Vanessa+AF8-Redgrave,Yes,6.9,No,N+AOM-o
5,2916,2916,Total Recall,1990,Sci+AC0-Fi,Action,14,113,Paul+AF8-Verhoeven,No,USA,65000000,Arnold+AF8-Schwarzenegger,No,7.5,No,N+AOM-o
5,2770,2770,Bowfinger,1999,Comedy,?,Rated PG+AC0-13 for sex+AC0-related material and language,97,Frank+AF8-Oz,No,USA,55000000,Steve+AF8-Martin,No,6.4,No,Sim
5,215,215,Before Sunrise,1995,Drama,Romance,12,101,Richard+AF8-Linklater,No,USA,2500000,Ethan+AF8-Hawke,No,8.1,No,N+AOM-o
5,1759,1759,Four Days in September,1997,Drama,?,14,110,Bruno+AF8-Barreto,No,Brazil,?,Alan+AF8-Arkin,Yes,7.4,No,Sim
5,501,501,Naked,1993,Drama,?,?,132,Mike+AF8-Leigh,No,UK,?,David+AF8-Thewlis,No,7.9,No,N+AOM-o
5,3578,3578,Gladiator,2000,Drama,Action,14,155,Ridley+AF8-Scott,No,USA,103000000,Russell+AF8-Crowe,Yes,8.5,Yes,N+AOM-o
5,506,506,Orlando,1992,Drama,?,Rated PG+AC0-13 for some sensuality,94,Sally+AF8-Potter,No,UK,4000000,Tilda+AF8-Swinton,Yes,7.2,No,Sim
5,1250,1250,Bridge on the River Kwai,1957,Drama,War,12,161,David+AF8-Lean,Yes,UK,3000000,William+AF8-Holden,Yes,8.2,Yes,Sim
5,3793,3793,X+AC0-Men,2000,Sci+AC0-Fi,Action,12,104,Bryan+AF8-Singer,No,USA,75000000,Patrick+AF8-Stewart,No,7.4,No,N+AOM-o
5,509,509,Piano,1993,Drama,Romance,16,121,Jane+AF8-Campion,No,New Zealand,7000000,Holly+AF8-Hunter,Yes,7.6,Yes,Sim
5,41,41,Richard III,1995,Drama,War,Rated R for violence and sexuality,104,Richard+AF8-Loncraine,No,UK,?,Ian+AF8-McKellen,No,7.5,No,Sim
5,1610,1610,Hunt for Red October,1990,Action,Thriller,12,135,John+AF8-McTiernan,No,USA,30000000,Sean+AF8-Connery,Yes,7.6,Yes,Sim
5,2058,2058,Negotiator,1998,Action,Thriller,Rated R for violence and language,140,F.+AF8-Gary+AF8-Gray,No,Germany,50000000,Samuel+AF8-L.+AF8-Jackson,No,7.3,No,N+AOM-o
5,3799,3799,Pokemon the Movie 2000,1999,Animation,Family,Livre,84,Michael+AF8-Haigney,No,Japan,30000000,?,?,5.9,No,N+AOM-o
5,2997,2997,Being John Malkovich,1999,Comedy,?,18,112,Spike+AF8-Jonze,No,USA,13000000,John+AF8-Cusack,No,7.8,No,Sim
5,47,47,Seven,1995,Thriller,Crime,14,127,David+AF8-Fincher,No,USA,33000000,Morgan+AF8-Freeman,Yes,8.6,No,N+AOM-o
5,2700,2700,South Park: Bigger,1999,Animation,Comedy,14,81,Trey+AF8-Parker,No,USA,21000000,?,?,7.8,No,Sim
5,296,296,Pulp Fiction,1994,Drama,Crime,18,154,Quentin+AF8-Tarantino,No,USA,8000000,John+AF8-Travolta,No,8.9,Yes,Sim
5,581,581,Celluloid Closet,1995,Documentary,?,Rated R for some graphic footage of sexuality and violenceand for language,102,Rob+AF8-Epstein,No,France,?,Lily+AF8-Tomlin,No,7.8,No,N+AOM-o
5,1617,1617,L.A. Confidential,1997,Thriller,Mystery,18,138,Curtis+AF8-Hanson,No,USA,35000000,Kevin+AF8-Spacey,Yes,8.3,Yes,N+AOM-o
5,728,728,Cold Comfort Farm,1995,Comedy,?,Rated PG for brief sensuality and language,95,John+AF8-Schlesinger,Yes,UK,?,Eileen+AF8-Atkins,No,7.3,No,Sim
5,299,299,Priest,1994,Drama,?,Rated R for depiction of mature themes involving sexuality,105,Antonia+AF8-Bird,No,UK,?,Linus+AF8-Roache,No,7.1,No,N+AOM-o
5,3079,3079,Mansfield Park,1999,Drama,?,Rated PG+AC0-13 for brief violent imagessexual content and drug use,112,Patricia+AF8-Rozema,No,UK,?,Frances+AF8-O'Connor,No,7.1,No,N+AOM-o
5,2560,2560,Ravenous,1999,Horror,Drama,Rated R for considerable gore and strong violence,101,Antonia+AF8-Bird,No,Czech Republic,12000000,Guy+AF8-Pearce,No,7.0,No,Sim
5,1909,1909,X+AC0-Files: Fight the Future,1998,Sci+AC0-Fi,Thriller,?,27,?,No,USA,?,Mitch+AF8-Pileggi,No,7.1,No,N+AOM-o
5,150,150,Apollo 13,1995,Drama,?,Rated PG for language and emotional intensity,140,Ron+AF8-Howard,Yes,USA,52000000,Tom+AF8-Hanks,Yes,7.6,Yes,N+AOM-o
5,224,224,Don Juan DeMarco,1994,Drama,Romance,Rated PG+AC0-13 for sexual content,97,Jeremy+AF8-Leven,No,USA,25000000,Johnny+AF8-Depp,No,6.7,No,N+AOM-o
5,3728,3728,One False Move,1991,Thriller,?,Rated R for strong violence and languageand for drug content,105,Carl+AF8-Franklin,No,USA,?,Bill+AF8-Paxton,No,7.2,No,N+AOM-o
5,229,229,Death and the Maiden,1994,Drama,Thriller,16,103,Roman+AF8-Polanski,Yes,UK,12000000,Sigourney+AF8-Weaver,No,7.3,No,N+AOM-o
5,6,6,Heat,1995,Action,Crime,14,170,Michael+AF8-Mann,No,USA,60000000,Al+AF8-Pacino,Yes,8.2,No,N+AOM-o
5,3006,3006,Insider,1999,Drama,?,14,157,Michael+AF8-Mann,No,USA,68000000,Russell+AF8-Crowe,Yes,7.9,No,N+AOM-o
5,2858,2858,American Beauty,1999,Drama,Comedy,14,122,Sam+AF8-Mendes,Yes,USA,15000000,Kevin+AF8-Spacey,Yes,8.4,Yes,Sim
5,1046,1046,Beautiful Thing,1996,Drama,Romance,Rated R for sexualitypervasive strong language and some drug content,90,Hettie+AF8-Macdonald,No,UK,?,Glen+AF8-Berry,No,7.7,No,Sim
5,515,515,Remains of the Day,1993,Drama,?,Rated PG for themes,134,James+AF8-Ivory,No,USA,15000000,Anthony+AF8-Hopkins,Yes,7.9,No,Sim
5,800,800,Lone Star,1996,Drama,Mystery,Rated R for brief language sex and violence,135,John+AF8-Sayles,No,USA,5000000,Chris+AF8-Cooper,Yes,7.6,No,N+AOM-o
5,50,50,Usual Suspects,1995,Thriller,Crime,14,106,Bryan+AF8-Singer,No,USA,6000000,Kevin+AF8-Spacey,Yes,8.6,Yes,Sim
5,52,52,Mighty Aphrodite,1995,Comedy,?,Rated R for language and sex+AC0-related material,95,Woody+AF8-Allen,Yes,USA,15000000,Woody+AF8-Allen,No,7.1,Yes,N+AOM-o
5,1191,1191,Madonna: Truth or Dare,1991,Documentary,?,Rated R for strong sexual dialogue and situations,120,Alek+AF8-Keshishian,No,USA,4500000,Madonna,No,6.1,No,N+AOM-o
5,1192,1192,Paris Is Burning,1990,Documentary,?,Rated R for language and sexuality,71,Jennie+AF8-Livingston,No,USA,500000,Brooke+AF8-Xtravaganza,No,8.1,No,Sim
5,733,733,Rock,1996,Action,Adventure,16,136,Michael+AF8-Bay,No,USA,75000000,Sean+AF8-Connery,Yes,7.4,No,N+AOM-o
5,3081,3081,Sleepy Hollow,1999,Horror,Romance,18,105,Tim+AF8-Burton,No,USA,100000000,Johnny+AF8-Depp,No,7.4,Yes,N+AOM-o
5,377,377,Speed,1994,Action,Romance,14,116,Jan+AF8-de+AF8-Bont,No,USA,30000000,Keanu+AF8-Reeves,No,7.2,Yes,Sim
5,2353,2353,Enemy of the State,1998,Action,Thriller,14,132,Tony+AF8-Scott,No,USA,90000000,Will+AF8-Smith,No,7.3,No,N+AOM-o
5,1268,1268,Pump Up the Volume,1990,Drama,?,?,102,Allan+AF8-Moyle,No,Canada,?,Christian+AF8-Slater,No,7.2,No,N+AOM-o
5,3083,3083,All About My Mother,1999,Drama,Comedy,14,101,Pedro+AF8-Almodovar,No,Spain,?,Cecilia+AF8-Roth,No,7.9,Yes,Sim
5,2427,2427,Thin Red Line,1998,Drama,War,14,170,Terrence+AF8-Malick,No,USA,52000000,Jim+AF8-Caviezel,No,7.6,No,Sim
5,3513,3513,Rules of Engagement,2000,Drama,Thriller,?,22,?,No,USA,?,Patrick+AF8-Warburton,No,7.3,No,N+AOM-o
5,2428,2428,Faculty,1998,Horror,Sci+AC0-Fi,14,104,Robert+AF8-Rodriguez,No,USA,15000000,Jordana+AF8-Brewster,No,6.4,No,N+AOM-o
5,2355,2355,Bug's Life,1998,Animation,Family,Livre,95,John+AF8-Lasseter,No,USA,120000000,?,?,7.2,No,Sim
5,2282,2282,Pecker,1998,Drama,Comedy,Rated R for sexualitygraphic nuditylanguage and brief drug use,87,John+AF8-Waters,No,USA,6000000,Edward+AF8-Furlong,No,6.4,No,N+AOM-o
5,3514,3514,Joe Gould's Secret,2000,Drama,?,12,104,Stanley+AF8-Tucci,No,USA,?,Ian+AF8-Holm,No,6.6,No,N+AOM-o
5,1554,1554,Pillow Book,1996,Drama,Romance,?,126,Peter+AF8-Greenaway,No,Netherlands,?,Vivian+AF8-Wu,No,6.7,No,N+AOM-o
5,1912,1912,Out of Sight,1998,Action,Crime,Rated R for language and some strong violence,123,Steven+AF8-Soderbergh,Yes,USA,48000000,George+AF8-Clooney,Yes,7.0,No,N+AOM-o
5,593,593,Silence of the Lambs,1991,Drama,Thriller,14,118,Jonathan+AF8-Demme,Yes,USA,19000000,Jodie+AF8-Foster,Yes,8.6,Yes,Sim
5,2359,2359,Waking Ned Devine,1998,Comedy,?,Rated PG for nuditylanguage and thematic elements,91,Kirk+AF8-Jones,No,UK,3000000,Ian+AF8-Bannen,No,7.4,No,N+AOM-o
5,2716,2716,Ghostbusters,1984,Horror,Comedy,Livre,105,Ivan+AF8-Reitman,No,USA,30000000,Bill+AF8-Murray,No,7.8,No,N+AOM-o
5,1485,1485,Liar Liar,1997,Comedy,?,Livre,86,Tom+AF8-Shadyac,No,USA,45000000,Jim+AF8-Carrey,No,6.8,No,N+AOM-o
5,2717,2717,Ghostbusters II,1989,Horror,Comedy,Livre,108,Ivan+AF8-Reitman,No,USA,37000000,Bill+AF8-Murray,No,6.5,No,N+AOM-o
5,2571,2571,Matrix,1999,Sci+AC0-Fi,Action,12,136,Lana+AF8-Wachowski+AF8-(as+AF8-The+AF8-Wachowski+AF8-Brothers),No,USA,63000000,Keanu+AF8-Reeves,No,8.7,Yes,Sim
5,2289,2289,Player,1992,Drama,Comedy,Rated R for languageand for some sensuality,124,Robert+AF8-Altman,No,USA,8000000,Tim+AF8-Robbins,Yes,7.6,No,Sim
5,162,162,Crumb,1994,Documentary,?,Rated R for graphic sex+AC0-related cartoonsand for language,119,Terry+AF8-Zwigoff,No,USA,?,Robert+AF8-Crumb,No,8.0,No,Sim
5,1127,1127,Abyss,1989,Sci+AC0-Fi,Action,Livre,145,James+AF8-Cameron,Yes,USA,70000000,Ed+AF8-Harris,No,7.6,Yes,N+AOM-o
5,3016,3016,Creepshow,1982,Horror,?,12,120,George+AF8-A.+AF8-Romero,No,USA,8000000,Hal+AF8-Holbrook,No,6.9,No,Sim
5,2070,2070,Tender Mercies,1983,Drama,?,?,92,Bruce+AF8-Beresford,No,USA,?,Robert+AF8-Duvall,Yes,7.4,Yes,N+AOM-o
5,1704,1704,Good Will Hunting,1997,Drama,?,14,126,Gus+AF8-Van+AF8-Sant,No,USA,10000000,Robin+AF8-Williams,Yes,8.3,Yes,N+AOM-o
5,3163,3163,Topsy+AC0-Turvy,1999,Drama,?,Rated R for a scene of risque nudity,154,Mike+AF8-Leigh,No,UK,?,Jim+AF8-Broadbent,Yes,7.4,Yes,Sim
5,2437,2437,Wilde,1997,Drama,?,Rated R for strong sexuality and language,118,Brian+AF8-Gilbert,No,UK,10000000,Stephen+AF8-Fry,No,6.9,No,N+AOM-o
5,2291,2291,Edward Scissorhands,1990,Drama,Romance,Livre,105,Tim+AF8-Burton,No,USA,20000000,Johnny+AF8-Depp,No,7.9,No,Sim
5,1635,1635,Ice Storm,1997,Drama,?,Rated R for sexuality and drug useincluding scenes involving childrenand for language,112,Ang+AF8-Lee,Yes,France,18000000,Kevin+AF8-Kline,Yes,7.5,No,Sim
5,1279,1279,Night on Earth,1991,Drama,Comedy,Rated R for violencelanguageand some drug use,129,Jim+AF8-Jarmusch,No,France,3500000,Winona+AF8-Ryder,No,7.8,No,N+AOM-o
5,2721,2721,Trick,1999,Romance,?,Rated R for strong language and sexual content,89,Jim+AF8-Fall,No,USA,450000,Christian+AF8-Campbell,No,7.2,No,N+AOM-o
5,2723,2723,Mystery Men,1999,Comedy,Action,Rated PG+AC0-13 for comic action violence and crude humor,121,Kinka+AF8-Usher,No,USA,68000000,Ben+AF8-Stiller,No,6.0,No,Sim
5,1921,1921,Pi,1998,Sci+AC0-Fi,Thriller,14,84,Darren+AF8-Aronofsky,No,USA,60000,Sean+AF8-Gullette,No,7.5,No,Sim
5,2725,2725,Twin Falls Idaho,1999,Drama,?,Rated R for language,111,Michael+AF8-Polish,No,USA,500000,Michael+AF8-Polish,No,7.3,No,N+AOM-o
5,1923,1923,There's Something About Mary,1998,Comedy,?,14,119,Bobby+AF8-Farrelly,No,USA,23000000,Ben+AF8-Stiller,No,7.1,No,N+AOM-o
5,2580,2580,Go,1999,Crime,?,Rated R for strong drug contentsexualitylanguage and some violence,102,Doug+AF8-Liman,No,USA,20000000,Sarah+AF8-Polley,No,7.3,No,Sim
5,3386,3386,JFK,1991,Drama,Mystery,18,189,Oliver+AF8-Stone,Yes,France,40000000,Kevin+AF8-Costner,No,8.0,Yes,N+AOM-o
5,3744,3744,Shaft,2000,Action,Crime,16,99,John+AF8-Singleton,No,Germany,46000000,Samuel+AF8-L.+AF8-Jackson,No,5.9,No,N+AOM-o
5,968,968,Night of the Living Dead,1968,Horror,Sci+AC0-Fi,?,96,George+AF8-A.+AF8-Romero,No,USA,114000,Duane+AF8-Jones,No,7.9,No,N+AOM-o
5,896,896,Wild Reeds,1994,Drama,?,?,110,Andre+AF8-Techine,No,France,?,Elodie+AF8-Bouchez,No,7.6,No,Sim
5,3020,3020,Falling Down,1993,Drama,Action,16,113,Joel+AF8-Schumacher,No,France,25000000,Michael+AF8-Douglas,Yes,7.6,No,N+AOM-o
5,1788,1788,Men With Guns,1997,Drama,Action,Rated R for language and some violent images,127,John+AF8-Sayles,No,USA,2500000,Federico+AF8-Luppi,No,7.6,No,N+AOM-o
5,318,318,Shawshank Redemption,1994,Drama,?,16,142,Frank+AF8-Darabont,No,USA,25000000,Tim+AF8-Robbins,Yes,9.3,No,N+AOM-o
5,176,176,Living in Oblivion,1995,Comedy,?,Rated R for strong language,90,Tom+AF8-DiCillo,No,USA,500000,Steve+AF8-Buscemi,No,7.6,No,Sim
5,461,461,Go Fish,1994,Drama,Romance,Rated R for strong sexuality and sexual dialogue,83,Rose+AF8-Troche,No,USA,15000,V.S.+AF8-Brodie,No,5.6,No,N+AOM-o
5,608,608,Fargo,1996,Drama,Thriller,18,98,Joel+AF8-Coen,Yes,USA,7000000,William+AF8-H.+AF8-Macy,No,8.1,Yes,Sim
5,1429,1429,Jackie Chan's First Strike,1996,Action,?,Rated PG+AC0-13 for plentiful action/violence,107,Stanley+AF8-Tong,No,Hong Kong,?,Jackie+AF8-Chan,No,6.6,No,N+AOM-o
5,2159,2159,Henry: Portrait of a Serial Killer,1990,Horror,Crime,?,83,John+AF8-McNaughton,No,USA,111000,Michael+AF8-Rooker,No,7.0,No,N+AOM-o
5,1715,1715,Office Killer,1997,Thriller,?,Rated R for strong violence and goreand for language,82,Cindy+AF8-Sherman,No,USA,?,Carol+AF8-Kane,No,4.9,No,Sim
5,1643,1643,Mrs. Brown,1997,Drama,Romance,12,101,John+AF8-Madden,No,UK,?,Judi+AF8-Dench,Yes,7.3,No,N+AOM-o
5,3249,3249,Hand That Rocks the Cradle,1992,Thriller,?,Rated R for terrorviolencea scene of sexual molestationand for language,110,Curtis+AF8-Hanson,No,USA,11700000,Annabella+AF8-Sciorra,No,6.6,No,N+AOM-o
5,3176,3176,Talented Mr. Ripley,1999,Drama,Thriller,14,139,Anthony+AF8-Minghella,Yes,USA,40000000,Matt+AF8-Damon,No,7.3,No,N+AOM-o
5,1719,1719,Sweet Hereafter,1997,Drama,?,KNT/ENA,112,Atom+AF8-Egoyan,No,Canada,?,Ian+AF8-Holm,No,7.7,No,N+AOM-o
5,2806,2806,Teaching Mrs. Tingle,1999,Comedy,Thriller,Rated PG+AC0-13 for thematic contentviolencesexualitylanguage and some teen drinking,96,Kevin+AF8-Williamson,No,USA,13000000,Helen+AF8-Mirren,Yes,5.2,No,N+AOM-o
5,2734,2734,Mosquito Coast,1986,Drama,?,?,117,Peter+AF8-Weir,No,USA,25000000,Harrison+AF8-Ford,No,6.6,No,N+AOM-o
5,1649,1649,Fast,1997,Documentary,?,Rated PG for mild thematic elements,80,Errol+AF8-Morris,No,USA,?,Dave+AF8-Hoover,No,7.3,No,Sim
5,321,321,Strawberry and Chocolate,1993,Drama,?,Rated R for brief strong sexualityand for language,108,Tomas+AF8-Gutierrez,No,Cuba,?,Jorge+AF8-Perugorria,No,7.5,No,N+AOM-o
5,2013,2013,Poseidon Adventure,1972,Action,Adventure,Livre,117,Ronald+AF8-Neame,No,USA,5000000,Gene+AF8-Hackman,Yes,7.1,Yes,N+AOM-o
5,3100,3100,River Runs Through It,1992,Drama,?,12,123,Robert+AF8-Redford,Yes,USA,?,Craig+AF8-Sheffer,No,7.3,Yes,N+AOM-o
5,2952,2952,Hard 8,1996,Thriller,Crime,14,102,Paul+AF8-Thomas+AF8-Anderson,No,USA,3000000,Philip+AF8-Baker+AF8-Hall,No,7.3,No,N+AOM-o
5,1213,1213,GoodFellas,1990,Drama,Crime,14,146,Martin+AF8-Scorsese,Yes,USA,25000000,Robert+AF8-De+AF8-Niro,Yes,8.7,Yes,Sim
5,1794,1794,Love and Death on Long Island,1997,Drama,Comedy,Rated PG+AC0-13 for brief strong languagethematic elements and some sexual content,93,Richard+AF8-Kwietniowski,No,UK,?,John+AF8-Hurt,No,7.1,No,N+AOM-o
5,2599,2599,Election,1999,Comedy,?,Rated R for strong sexuality sex+AC0-related dialogue and language and a scene of drug use,103,Alexander+AF8-Payne,No,USA,25000000,Matthew+AF8-Broderick,No,7.3,No,Sim
5,1500,1500,Grosse Pointe Blank,1997,Comedy,Crime,Rated R for strong violencelanguage and some drug content,107,George+AF8-Armitage,No,USA,15000000,John+AF8-Cusack,No,7.4,No,N+AOM-o
5,3105,3105,Awakenings,1990,Drama,?,?,121,Penny+AF8-Marshall,No,USA,?,Robert+AF8-De+AF8-Niro,Yes,7.8,No,N+AOM-o
5,2959,2959,Fight Club,1999,Drama,?,18,139,David+AF8-Fincher,No,USA,63000000,Brad+AF8-Pitt,No,8.8,No,Sim
5,1509,1509,All Over Me,1997,Drama,?,Rated R for sexuality and drug use involving teen girlsand for strong language,86,Alex+AF8-Sichel,No,USA,?,Alison+AF8-Folland,No,6.6,No,N+AOM-o
5,1721,1721,Titanic,1997,Drama,Romance,Rated PG+AC0-13 for disaster related peril and violencenuditysensuality and brief language,194,James+AF8-Cameron,Yes,USA,200000000,Leonardo+AF8-DiCaprio,Yes,7.7,Yes,N+AOM-o
5,1722,1722,Tomorrow Never Dies,1997,Action,Romance,14,119,Roger+AF8-Spottiswoode,No,UK,110000000,Pierce+AF8-Brosnan,No,6.5,No,N+AOM-o
5,1650,1650,Washington Square,1997,Drama,?,Rated PG for thematic elements including some sensuality a childbirth scene and brief mild language,115,Agnieszka+AF8-Holland,No,USA,?,Jennifer+AF8-Jason+AF8-Leigh,No,6.7,No,N+AOM-o
5,908,908,North by Northwest,1959,Drama,Thriller,14,136,Alfred+AF8-Hitchcock,No,USA,3101000,Cary+AF8-Grant,No,8.4,No,Sim
5,1580,1580,Men in Black,1997,Sci+AC0-Fi,Action,Livre,98,Barry+AF8-Sonnenfeld,No,USA,90000000,Tommy+AF8-Lee+AF8-Jones,Yes,7.3,Yes,Sim
5,1653,1653,Gattaca,1997,Drama,Sci+AC0-Fi,14,106,Andrew+AF8-Niccol,No,USA,36000000,Ethan+AF8-Hawke,No,7.8,No,N+AOM-o
5,2384,2384,Babe: Pig in the City,1998,Family,Comedy,Livre,97,George+AF8-Miller,No,Australia,80000000,Magda+AF8-Szubanski,No,5.8,No,N+AOM-o
5,1729,1729,Jackie Brown,1997,Drama,Crime,14,154,Quentin+AF8-Tarantino,No,USA,12000000,Pam+AF8-Grier,No,7.5,No,Sim
5,3476,3476,Jacob's Ladder,1990,Horror,Thriller,?,113,Adrian+AF8-Lyne,No,USA,25000000,Tim+AF8-Robbins,Yes,7.5,No,N+AOM-o
5,2890,2890,Three Kings,1999,Drama,War,18,114,David+AF8-O.+AF8-Russell,No,USA,75000000,George+AF8-Clooney,Yes,7.1,No,Sim
5,3113,3113,End of Days,1999,Action,Thriller,16,121,Peter+AF8-Hyams,No,USA,100000000,Arnold+AF8-Schwarzenegger,No,5.7,No,N+AOM-o
5,2028,2028,Saving Private Ryan,1998,Drama,War,14,169,Steven+AF8-Spielberg,Yes,USA,70000000,Tom+AF8-Hanks,Yes,8.6,Yes,N+AOM-o
5,16,16,Casino,1995,Drama,Thriller,18,178,Martin+AF8-Scorsese,Yes,France,52000000,Robert+AF8-De+AF8-Niro,Yes,8.2,No,N+AOM-o
5,265,265,Like Water for Chocolate,1992,Drama,Romance,Rated R for sexuality,105,Alfonso+AF8-Arau,No,Mexico,2000000,Marco+AF8-Leonardi,No,7.2,No,N+AOM-o
5,2029,2029,Billy's Hollywood Screen Kiss,1998,Comedy,Romance,Rated R for languagesome sexuality and drug content,92,Tommy+AF8-O'Haver,No,USA,?,Brad+AF8-Rowe,No,7.1,No,Sim
5,194,194,Smoke,1995,Drama,?,Rated R for language,112,Wayne+AF8-Wang,No,Germany,7000000,Harvey+AF8-Keitel,No,7.4,No,N+AOM-o
5,551,551,Nightmare Before Christmas,1993,Family,Comedy,Livre,76,Henry+AF8-Selick,No,USA,18000000,Danny+AF8-Elfman,No,8.0,No,Sim
5,1513,1513,Romy and Michele's High School Reunion,1997,Comedy,?,Rated R for language,92,David+AF8-Mirkin,No,USA,?,Mira+AF8-Sorvino,Yes,6.2,No,Sim
5,3046,3046,Incredibly True Adventure of Two Girls in Love,1995,Comedy,Romance,Rated R for a strong sex scene involving teen girlsand for language and some drug use,94,Maria+AF8-Maggenti,No,USA,250000,Laurel+AF8-Holloman,No,6.5,No,N+AOM-o
5,2318,2318,Happiness,1998,Comedy,?,?,134,Todd+AF8-Solondz,No,USA,3000000,Jane+AF8-Adams,No,7.8,No,Sim
5,1517,1517,Austin Powers: International Man of Mystery,1997,Comedy,?,12,94,Jay+AF8-Roach,No,USA,17000000,Mike+AF8-Myers,No,7.0,No,Sim
5,1089,1089,Reservoir Dogs,1992,Thriller,Crime,18,99,Quentin+AF8-Tarantino,No,USA,1200000,Harvey+AF8-Keitel,No,8.3,No,Sim
5,3260,3260,Howards End,1992,Drama,?,Rated PG for mild languageviolence and sensuality,140,James+AF8-Ivory,No,UK,?,Anthony+AF8-Hopkins,Yes,7.5,Yes,Sim
5,913,913,Maltese Falcon,1941,Film+AC0-Noir,Mystery,12,100,John+AF8-Huston,Yes,USA,375000,Humphrey+AF8-Bogart,Yes,8.1,No,Sim
5,1730,1730,Kundun,1997,Drama,?,12,134,Martin+AF8-Scorsese,Yes,USA,28000000,Tenzin+AF8-Thuthob+AF8-Tsarong,No,7.0,No,Sim
5,3408,3408,Erin Brockovich,2000,Drama,?,14,131,Steven+AF8-Soderbergh,Yes,USA,52000000,Julia+AF8-Roberts,Yes,7.3,Yes,N+AOM-o
5,3409,3409,Final Destination,2000,Drama,Thriller,14,98,James+AF8-Wong,No,Canada,23000000,Devon+AF8-Sawa,No,6.7,No,N+AOM-o
